timestamp,warnings_count,warning_types,high_severity,medium_severity,low_severity
5.748651,1,{'car': 1},0,0,1
5.786174,0,{},0,0,0
5.831761,0,{},0,0,0
5.877037,0,{},0,0,0
5.942863,0,{},0,0,0
6.010384,0,{},0,0,0
6.058394,0,{},0,0,0
6.103444,0,{},0,0,0
6.154439,0,{},0,0,0
6.199964,0,{},0,0,0
6.237122,0,{},0,0,0
6.283131,0,{},0,0,0
6.328497,0,{},0,0,0
6.38497,0,{},0,0,0
6.668324,0,{},0,0,0
6.736047,0,{},0,0,0
7.022547,0,{},0,0,0
7.103604,0,{},0,0,0
7.428902,0,{},0,0,0
7.489209,0,{},0,0,0
7.770111,0,{},0,0,0
7.838622,0,{},0,0,0
8.125107,0,{},0,0,0
8.221125,0,{},0,0,0
8.51613,0,{},0,0,0
8.589649,0,{},0,0,0
8.936354,0,{},0,0,0
9.000868,0,{},0,0,0
9.317424,0,{},0,0,0
9.403521,1,{'car': 1},0,0,1
9.790583,1,{'car': 1},0,0,1
9.869613,1,{'car': 1},0,0,1
10.201907,1,{'car': 1},0,0,1
10.438699,1,{'car': 1},0,0,1
10.758325,1,{'car': 1},0,0,1
10.842376,1,{'car': 1},0,0,1
11.145638,1,{'car': 1},0,0,1
11.230093,0,{},0,0,0
11.523529,0,{},0,0,0
11.594371,0,{},0,0,0
11.881149,0,{},0,0,0
11.966363,0,{},0,0,0
12.270751,0,{},0,0,0
12.389074,0,{},0,0,0
12.657855,0,{},0,0,0
12.729345,0,{},0,0,0
13.040696,0,{},0,0,0
13.255184,0,{},0,0,0
13.547466,0,{},0,0,0
13.626045,0,{},0,0,0
13.982428,0,{},0,0,0
14.229775,0,{},0,0,0
14.529657,0,{},0,0,0
14.635021,0,{},0,0,0
14.946342,0,{},0,0,0
15.0124,0,{},0,0,0
15.313874,0,{},0,0,0
15.381857,0,{},0,0,0
15.68198,0,{},0,0,0
15.754753,0,{},0,0,0
16.068332,0,{},0,0,0
16.141053,0,{},0,0,0
16.427115,0,{},0,0,0
16.500735,0,{},0,0,0
16.802042,0,{},0,0,0
16.912957,0,{},0,0,0
17.228847,0,{},0,0,0
17.293462,0,{},0,0,0
17.630454,0,{},0,0,0
17.869922,1,{'car': 1},0,0,1
18.183914,1,{'car': 1},0,0,1
18.26448,1,{'car': 1},0,0,1
18.570899,1,{'car': 1},0,0,1
18.628681,1,{'car': 1},0,0,1
18.933216,1,{'car': 1},0,0,1
19.058103,0,{},0,0,0
19.361651,0,{},0,0,0
19.430488,0,{},0,0,0
19.725317,0,{},0,0,0
19.808269,1,{'car': 1},0,0,1
20.103223,1,{'car': 1},0,0,1
20.170562,1,{'car': 1},0,0,1
20.464566,1,{'car': 1},0,0,1
20.543126,1,{'car': 1},0,0,1
20.842788,1,{'car': 1},0,0,1
20.922812,1,{'car': 1},0,0,1
21.233065,1,{'car': 1},0,0,1
21.354584,1,{'car': 1},0,0,1
21.66741,1,{'car': 1},0,0,1
21.738444,1,{'car': 1},0,0,1
22.05308,1,{'car': 1},0,0,1
22.126509,0,{},0,0,0
22.40948,0,{},0,0,0
22.501864,1,{'car': 1},0,0,1
22.815639,1,{'car': 1},0,0,1
22.918062,0,{},0,0,0
23.307004,0,{},0,0,0
23.55439,0,{},0,0,0
23.860674,0,{},0,0,0
23.940921,0,{},0,0,0
24.253798,0,{},0,0,0
24.332629,0,{},0,0,0
24.622563,0,{},0,0,0
24.700758,0,{},0,0,0
25.001779,0,{},0,0,0
25.083514,0,{},0,0,0
25.386742,0,{},0,0,0
25.481106,0,{},0,0,0
25.815031,0,{},0,0,0
25.885272,0,{},0,0,0
26.182169,0,{},0,0,0
26.253078,0,{},0,0,0
26.58232,0,{},0,0,0
26.652545,0,{},0,0,0
26.989892,0,{},0,0,0
27.234989,1,{'car': 1},0,0,1
27.579205,1,{'car': 1},0,0,1
27.709739,1,{'car': 1},0,0,1
28.046599,1,{'car': 1},0,0,1
28.155625,0,{},0,0,0
28.458807,0,{},0,0,0
28.540277,0,{},0,0,0
28.83748,0,{},0,0,0
28.914025,0,{},0,0,0
29.223155,0,{},0,0,0
29.320358,0,{},0,0,0
29.622969,0,{},0,0,0
29.710545,0,{},0,0,0
30.006163,0,{},0,0,0
30.089694,0,{},0,0,0
30.411411,0,{},0,0,0
30.548903,1,{'car': 1},0,0,1
30.858936,1,{'car': 1},0,0,1
30.933482,0,{},0,0,0
31.258247,0,{},0,0,0
31.357069,0,{},0,0,0
31.667246,0,{},0,0,0
31.739768,0,{},0,0,0
32.093037,0,{},0,0,0
32.187224,0,{},0,0,0
32.530574,0,{},0,0,0
32.670096,1,{'car': 1},0,0,1
33.034673,1,{'car': 1},0,0,1
33.299194,0,{},0,0,0
33.652975,0,{},0,0,0
33.753938,1,{'car': 1},0,0,1
34.121995,1,{'car': 1},0,0,1
34.216517,1,{'car': 1},0,0,1
34.549381,1,{'car': 1},0,0,1
34.669359,1,{'car': 1},0,0,1
34.987629,1,{'car': 1},0,0,1
35.281564,0,{},0,0,0
35.627718,0,{},0,0,0
35.719762,1,{'car': 1},0,0,1
36.120118,1,{'car': 1},0,0,1
36.404505,1,{'car': 1},0,0,1
36.767761,0,{},0,0,0
36.891915,0,{},0,0,0
37.248877,0,{},0,0,0
37.330394,0,{},0,0,0
37.689282,1,{'car': 1},0,0,1
37.772311,1,{'car': 1},0,0,1
38.111017,1,{'car': 1},0,0,1
38.385675,1,{'car': 1},0,0,1
38.753709,1,{'car': 1},0,0,1
39.021323,1,{'car': 1},0,0,1
39.406336,1,{'car': 1},0,0,1
39.488362,0,{},0,0,0
39.849879,1,{'car': 1},0,0,1
39.93291,1,{'car': 1},0,0,1
40.278124,0,{},0,0,0
40.360662,0,{},0,0,0
40.718057,0,{},0,0,0
40.810575,1,{'car': 1},0,0,1
41.172773,1,{'car': 1},0,0,1
41.314732,1,{'car': 1},0,0,1
41.669711,1,{'car': 1},0,0,1
41.756502,1,{'car': 1},0,0,1
42.146838,1,{'car': 1},0,0,1
42.422939,1,{'car': 1},0,0,1
42.808322,1,{'car': 1},0,0,1
43.107747,1,{'car': 1},0,0,1
43.478476,1,{'car': 1},0,0,1
43.591489,1,{'car': 1},0,0,1
43.939927,1,{'car': 1},0,0,1
44.087449,1,{'car': 1},0,0,1
44.453694,1,{'car': 1},0,0,1
44.55742,1,{'car': 1},0,0,1
44.894555,1,{'car': 1},0,0,1
45.220759,1,{'car': 1},0,0,1
45.590132,1,{'car': 1},0,0,1
45.684433,1,{'car': 1},0,0,1
46.061726,1,{'car': 1},0,0,1
46.185297,1,{'car': 1},0,0,1
46.505816,1,{'car': 1},0,0,1
46.591898,1,{'car': 1},0,0,1
46.93955,1,{'car': 1},0,0,1
47.029595,1,{'car': 1},0,0,1
47.392837,1,{'car': 1},0,0,1
47.670102,1,{'car': 1},0,0,1
48.047829,1,{'car': 1},0,0,1
48.180858,1,{'car': 1},0,0,1
48.523247,1,{'car': 1},0,0,1
48.628112,1,{'car': 1},0,0,1
48.978825,1,{'car': 1},0,0,1
49.281994,1,{'car': 1},0,0,1
49.657664,1,{'car': 1},0,0,1
49.93367,1,{'car': 1},0,0,1
50.321452,1,{'car': 1},0,0,1
50.471494,1,{'car': 1},0,0,1
50.84208,1,{'car': 1},0,0,1
50.935624,1,{'car': 1},0,0,1
51.297508,1,{'car': 1},0,0,1
51.384593,1,{'car': 1},0,0,1
51.737872,1,{'car': 1},0,0,1
52.035083,1,{'car': 1},0,0,1
52.406096,1,{'car': 1},0,0,1
52.55956,1,{'car': 1},0,0,1
52.945513,1,{'car': 1},0,0,1
53.252556,1,{'car': 1},0,0,1
53.611252,1,{'car': 1},0,0,1
53.699463,1,{'car': 1},0,0,1
54.042517,1,{'car': 1},0,0,1
54.355614,1,{'car': 1},0,0,1
54.725839,1,{'car': 1},0,0,1
54.903394,1,{'car': 1},0,0,1
55.290392,1,{'car': 1},0,0,1
55.60028,1,{'car': 1},0,0,1
55.993448,1,{'car': 1},0,0,1
56.308166,1,{'car': 1},0,0,1
56.712241,1,{'car': 1},0,0,1
57.00683,1,{'car': 1},0,0,1
57.410788,1,{'car': 1},0,0,1
57.753911,1,{'car': 1},0,0,1
58.114421,1,{'car': 1},0,0,1
58.434046,1,{'car': 1},0,0,1
58.820063,1,{'car': 1},0,0,1
59.138764,1,{'car': 1},0,0,1
59.542477,1,{'car': 1},0,0,1
59.856892,1,{'car': 1},0,0,1
60.261205,1,{'car': 1},0,0,1
60.587648,1,{'car': 1},0,0,1
61.039654,1,{'car': 1},0,0,1
61.333793,1,{'car': 1},0,0,1
61.724527,1,{'car': 1},0,0,1
62.367309,1,{'car': 1},0,0,1
63.175205,1,{'car': 1},0,0,1
63.814312,1,{'car': 1},0,0,1
64.445811,1,{'car': 1},0,0,1
64.723442,1,{'car': 1},0,0,1
65.134106,1,{'car': 1},0,0,1
65.456594,1,{'car': 1},0,0,1
65.841229,1,{'car': 1},0,0,1
66.554993,1,{'car': 1},0,0,1
66.941779,1,{'car': 1},0,0,1
67.218873,1,{'car': 1},0,0,1
67.607856,1,{'car': 1},0,0,1
67.926386,1,{'car': 1},0,0,1
68.316531,1,{'car': 1},0,0,1
68.64284,1,{'car': 1},0,0,1
69.095423,1,{'car': 1},0,0,1
69.974251,0,{},0,0,0
71.020413,1,{'car': 1},0,0,1
71.820394,1,{'car': 1},0,0,1
71.906589,1,{'car': 1},0,0,1
72.256883,0,{},0,0,0
72.742881,1,{'car': 1},0,0,1
72.86884,0,{},0,0,0
73.839513,0,{},0,0,0
74.175646,0,{},0,0,0
74.627706,0,{},0,0,0
75.184309,0,{},0,0,0
75.692379,0,{},0,0,0
76.029902,0,{},0,0,0
76.461948,0,{},0,0,0
76.723045,0,{},0,0,0
77.08077,0,{},0,0,0
77.199896,0,{},0,0,0
77.580105,0,{},0,0,0
77.913771,0,{},0,0,0
78.323897,0,{},0,0,0
78.647689,0,{},0,0,0
79.035719,0,{},0,0,0
79.358292,0,{},0,0,0
79.73234,0,{},0,0,0
80.015723,0,{},0,0,0
80.385272,0,{},0,0,0
80.643283,0,{},0,0,0
81.032141,0,{},0,0,0
81.316661,0,{},0,0,0
81.773916,0,{},0,0,0
82.093753,0,{},0,0,0
82.478506,0,{},0,0,0
82.765354,0,{},0,0,0
83.13415,0,{},0,0,0
83.241641,0,{},0,0,0
83.609613,0,{},0,0,0
83.892784,0,{},0,0,0
84.274785,0,{},0,0,0
84.575344,0,{},0,0,0
84.953978,0,{},0,0,0
85.084365,0,{},0,0,0
85.420463,0,{},0,0,0
85.698849,0,{},0,0,0
86.067929,0,{},0,0,0
86.370796,0,{},0,0,0
86.769869,0,{},0,0,0
87.052546,0,{},0,0,0
87.421555,0,{},0,0,0
87.522064,0,{},0,0,0
87.92365,0,{},0,0,0
88.179306,0,{},0,0,0
88.577969,0,{},0,0,0
88.850214,0,{},0,0,0
89.200035,0,{},0,0,0
89.492624,0,{},0,0,0
89.859053,0,{},0,0,0
89.966747,0,{},0,0,0
90.30059,0,{},0,0,0
90.433642,0,{},0,0,0
90.798998,0,{},0,0,0
91.079959,0,{},0,0,0
91.441679,0,{},0,0,0
91.537139,0,{},0,0,0
91.905759,0,{},0,0,0
92.18402,0,{},0,0,0
92.564341,0,{},0,0,0
92.68843,0,{},0,0,0
93.022624,0,{},0,0,0
93.121702,0,{},0,0,0
93.480568,0,{},0,0,0
93.762678,0,{},0,0,0
94.13652,0,{},0,0,0
94.397592,0,{},0,0,0
94.857259,0,{},0,0,0
95.014749,0,{},0,0,0
95.377299,0,{},0,0,0
95.474453,0,{},0,0,0
95.856482,0,{},0,0,0
96.139555,0,{},0,0,0
96.589752,0,{},0,0,0
96.946072,0,{},0,0,0
97.473467,0,{},0,0,0
97.863951,0,{},0,0,0
98.303183,0,{},0,0,0
98.615527,0,{},0,0,0
99.039443,0,{},0,0,0
99.428227,0,{},0,0,0
99.91029,0,{},0,0,0
100.319523,0,{},0,0,0
100.716579,0,{},0,0,0
101.004231,0,{},0,0,0
101.413885,0,{},0,0,0
101.756018,0,{},0,0,0
102.141662,0,{},0,0,0
102.257318,0,{},0,0,0
102.647021,0,{},0,0,0
102.954622,0,{},0,0,0
103.328583,0,{},0,0,0
103.61514,0,{},0,0,0
104.024179,0,{},0,0,0
104.286328,0,{},0,0,0
104.687036,0,{},0,0,0
105.007664,0,{},0,0,0
105.385841,0,{},0,0,0
105.66782,0,{},0,0,0
106.072886,0,{},0,0,0
106.360562,0,{},0,0,0
106.727677,0,{},0,0,0
107.062844,0,{},0,0,0
107.449059,0,{},0,0,0
107.718619,0,{},0,0,0
108.120193,0,{},0,0,0
108.511847,0,{},0,0,0
108.910631,0,{},0,0,0
109.309602,0,{},0,0,0
109.720462,0,{},0,0,0
110.035549,1,{'car': 1},0,0,1
110.474573,0,{},0,0,0
110.875232,1,{'car': 1},0,0,1
111.354297,1,{'car': 1},0,0,1
111.732035,1,{'car': 1},0,0,1
112.134856,0,{},0,0,0
112.410283,0,{},0,0,0
112.804743,0,{},0,0,0
112.89581,0,{},0,0,0
113.255013,0,{},0,0,0
113.356558,1,{'car': 1},0,0,1
113.74193,1,{'car': 1},0,0,1
114.059872,1,{'car': 1},0,0,1
114.458589,1,{'car': 1},0,0,1
114.585699,0,{},0,0,0
114.942853,0,{},0,0,0
115.224482,0,{},0,0,0
115.590706,1,{'car': 1},0,0,1
115.708893,0,{},0,0,0
116.101631,0,{},0,0,0
116.395801,0,{},0,0,0
116.772091,0,{},0,0,0
117.073695,0,{},0,0,0
117.44529,0,{},0,0,0
117.728095,0,{},0,0,0
118.133545,0,{},0,0,0
118.465266,1,{'car': 1},0,0,1
118.892224,1,{'car': 1},0,0,1
119.1793,1,{'car': 1},0,0,1
119.598365,1,{'car': 1},0,0,1
119.939969,1,{'car': 1},0,0,1
120.340247,1,{'car': 1},0,0,1
120.752033,1,{'car': 1},0,0,1
121.275522,1,{'car': 1},0,0,1
121.608252,1,{'car': 1},0,0,1
122.121422,1,{'car': 1},0,0,1
122.387681,1,{'car': 1},0,0,1
122.803998,1,{'car': 1},0,0,1
123.148308,1,{'car': 1},0,0,1
123.624508,1,{'car': 1},0,0,1
123.956816,1,{'car': 1},0,0,1
124.398394,1,{'car': 1},0,0,1
124.7018,1,{'car': 1},0,0,1
125.14944,1,{'car': 1},0,0,1
125.540501,1,{'car': 1},0,0,1
125.977349,1,{'car': 1},0,0,1
126.657088,1,{'car': 1},0,0,1
127.332538,1,{'car': 1},0,0,1
128.420453,1,{'car': 1},0,0,1
129.936054,1,{'car': 1},0,0,1
131.048934,1,{'car': 1},0,0,1
132.420261,1,{'car': 1},0,0,1
133.576487,1,{'car': 1},0,0,1
134.923237,1,{'car': 1},0,0,1
135.950785,1,{'car': 1},0,0,1
137.150926,1,{'car': 1},0,0,1
138.313492,1,{'car': 1},0,0,1
139.458807,1,{'car': 1},0,0,1
140.77689,1,{'car': 1},0,0,1
141.905717,1,{'car': 1},0,0,1
143.034723,1,{'car': 1},0,0,1
144.36783,1,{'car': 1},0,0,1
145.483168,1,{'car': 1},0,0,1
146.494242,1,{'car': 1},0,0,1
147.523657,1,{'car': 1},0,0,1
148.609271,1,{'car': 1},0,0,1
149.716374,1,{'car': 1},0,0,1
150.7088,1,{'car': 1},0,0,1
151.693631,1,{'car': 1},0,0,1
152.738238,1,{'car': 1},0,0,1
153.740255,1,{'car': 1},0,0,1
154.780421,1,{'car': 1},0,0,1
155.783868,1,{'car': 1},0,0,1
156.513507,1,{'car': 1},0,0,1
156.948864,1,{'car': 1},0,0,1
157.560364,1,{'car': 1},0,0,1
158.038894,1,{'car': 1},0,0,1
159.014502,1,{'car': 1},0,0,1
160.091347,1,{'car': 1},0,0,1
160.730898,1,{'car': 1},0,0,1
161.371135,1,{'car': 1},0,0,1
161.703713,1,{'car': 1},0,0,1
162.082584,1,{'car': 1},0,0,1
162.704502,1,{'car': 1},0,0,1
163.345042,1,{'car': 1},0,0,1
163.668342,1,{'car': 1},0,0,1
164.03685,1,{'car': 1},0,0,1
164.374002,1,{'car': 1},0,0,1
164.93529,1,{'car': 1},0,0,1
165.356309,1,{'car': 1},0,0,1
165.802167,1,{'car': 1},0,0,1
166.098408,1,{'car': 1},0,0,1
166.493081,1,{'car': 1},0,0,1
166.808529,1,{'car': 1},0,0,1
167.186587,1,{'car': 1},0,0,1
167.45814,1,{'car': 1},0,0,1
167.823433,1,{'car': 1},0,0,1
168.12561,1,{'car': 1},0,0,1
168.490733,1,{'car': 1},0,0,1
168.787371,1,{'car': 1},0,0,1
169.170724,1,{'car': 1},0,0,1
169.481866,1,{'car': 1},0,0,1
169.85447,1,{'car': 1},0,0,1
170.188949,1,{'car': 1},0,0,1
170.604928,1,{'car': 1},0,0,1
170.91177,1,{'car': 1},0,0,1
171.297489,1,{'car': 1},0,0,1
171.605356,1,{'car': 1},0,0,1
171.996318,1,{'car': 1},0,0,1
172.279907,1,{'car': 1},0,0,1
172.678426,1,{'car': 1},0,0,1
172.9771,1,{'car': 1},0,0,1
173.339281,1,{'car': 1},0,0,1
173.621918,1,{'car': 1},0,0,1
174.041298,1,{'car': 1},0,0,1
174.306412,1,{'car': 1},0,0,1
174.751205,1,{'car': 1},0,0,1
175.034811,1,{'car': 1},0,0,1
175.410281,1,{'car': 1},0,0,1
175.726469,1,{'car': 1},0,0,1
176.077864,1,{'car': 1},0,0,1
176.375846,1,{'car': 1},0,0,1
176.766265,1,{'car': 1},0,0,1
177.082421,1,{'car': 1},0,0,1
177.451586,1,{'car': 1},0,0,1
177.748041,1,{'car': 1},0,0,1
178.119023,1,{'car': 1},0,0,1
178.210061,1,{'car': 1},0,0,1
178.556153,1,{'car': 1},0,0,1
178.855222,1,{'car': 1},0,0,1
179.252395,1,{'car': 1},0,0,1
179.534058,1,{'car': 1},0,0,1
179.922137,1,{'car': 1},0,0,1
180.199734,1,{'car': 1},0,0,1
180.602415,1,{'car': 1},0,0,1
180.90881,1,{'car': 1},0,0,1
181.293948,1,{'car': 1},0,0,1
181.586707,1,{'car': 1},0,0,1
181.976926,1,{'car': 1},0,0,1
182.248705,1,{'car': 1},0,0,1
182.628798,1,{'car': 1},0,0,1
182.753722,1,{'car': 1},0,0,1
183.091724,1,{'car': 1},0,0,1
183.427643,1,{'car': 1},0,0,1
183.825364,1,{'car': 1},0,0,1
184.141065,0,{},0,0,0
184.513262,0,{},0,0,0
184.822926,1,{'car': 1},0,0,1
185.203357,1,{'car': 1},0,0,1
185.485427,1,{'car': 1},0,0,1
185.879098,1,{'car': 1},0,0,1
186.178317,1,{'car': 1},0,0,1
186.541448,1,{'car': 1},0,0,1
186.862316,1,{'car': 1},0,0,1
187.276685,1,{'car': 1},0,0,1
187.567946,1,{'car': 1},0,0,1
187.960274,0,{},0,0,0
188.251759,1,{'car': 1},0,0,1
188.636876,1,{'car': 1},0,0,1
189.404391,1,{'car': 1},0,0,1
190.148149,0,{},0,0,0
190.4947,1,{'car': 1},0,0,1
190.887758,0,{},0,0,0
191.031493,1,{'car': 1},0,0,1
191.390733,1,{'car': 1},0,0,1
192.378852,1,{'car': 1},0,0,1
193.40619,1,{'car': 1},0,0,1
194.645521,1,{'car': 1},0,0,1
195.674176,1,{'car': 1},0,0,1
196.777006,1,{'car': 1},0,0,1
198.023575,1,{'car': 1},0,0,1
199.308154,1,{'car': 1},0,0,1
200.489021,1,{'car': 1},0,0,1
201.337857,1,{'car': 1},0,0,1
202.489588,1,{'car': 1},0,0,1
203.482331,1,{'car': 1},0,0,1
203.586646,1,{'car': 1},0,0,1
203.960512,1,{'car': 1},0,0,1
204.048482,1,{'car': 1},0,0,1
